,Longitude,Latitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
648,-73.946,40.781,1011.5,1143.0,1269.0,1313.0,1394.5,2074.0,2276.0,1971.0,2145.0,1982.5,1531.5
649,-73.946,40.782,1061.5,1146.0,1280.0,1374.0,1646.0,1857.5,1979.5,2365.0,1996.0,2033.0,1841.5
650,-73.946,40.785,1089.0,1297.0,1433.0,1556.0,1664.5,2278.0,2441.5,2059.0,2549.0,2170.0,1844.5
651,-73.946,40.786,898.5,966.75,1047.25,1146.5,1314.25,1981.5,2170.5,2256.0,2223.0,1808.0,1362.5
652,-73.946,40.787,927.0,569.0,820.0,668.5,1207.5,2542.5,2862.5,2824.0,2996.0,2005.0,1332.0
653,-73.946,40.789,1161.0,1199.0,1360.0,1409.0,1480.0,1648.0,1764.0,1718.0,1747.0,1776.5,1497.0
654,-73.946,40.792,1335.5,1354.0,1506.0,1643.0,1932.5,2000.0,2117.5,2170.0,2129.0,2314.0,2170.5
655,-73.946,40.793,1477.5,1447.0,1358.0,1381.0,2238.0,2407.5,2579.5,2014.0,2744.5,2797.5,2480.5
656,-73.946,40.8,1438.5,917.5,1031.0,1043.5,1534.5,1835.5,2043.5,1878.0,2093.0,1982.0,1697.5
657,-73.946,40.801,1249.5,917.5,998.0,1032.5,1452.0,1577.0,1724.0,1456.0,1757.0,1982.0,1752.0
658,-73.946,40.808,1618.25,1273.5,1472.5,1831.0,2215.25,2326.5,2429.5,2210.0,2462.25,2422.0,1923.5
659,-73.946,40.812,873.0,916.0,1125.0,1114.0,1425.5,2166.5,2413.5,2530.0,2498.0,1893.5,1468.0
660,-73.946,40.813,1316.5,1495.0,1677.0,1771.0,2123.0,2448.5,2805.0,2768.0,2952.0,2758.0,2569.0
661,-73.946,40.814,1599.0,1353.0,1436.0,1509.0,1927.75,2204.0,2386.0,2364.5,2474.5,2513.5,2194.5
662,-73.945,40.774,1161.0,1276.0,1403.0,1498.0,1620.5,1935.0,2124.5,2108.0,2234.0,2211.0,1823.0
663,-73.945,40.775,780.0,938.25,1040.5,1131.5,1417.0,2003.5,2127.5,2057.0,2191.0,1954.0,1525.5
664,-73.945,40.777,893.0,908.5,958.0,1039.0,1505.0,2031.0,2174.5,1973.0,2262.5,2107.0,1761.0
665,-73.945,40.778,993.5,811.5,944.0,977.0,1554.5,2087.0,2192.5,1881.0,2223.5,2107.0,1761.0
666,-73.945,40.782,1334.5,1375.0,1491.0,1643.0,1746.0,2006.5,2112.0,1951.0,2123.5,2184.0,1945.5
667,-73.945,40.783,1178.0,1208.0,1319.0,1445.5,1537.0,1866.5,1890.5,1777.5,1907.5,1868.0,1600.5
668,-73.945,40.784,1276.0,1463.0,1568.0,1746.0,2530.5,2762.0,2834.5,2412.0,2879.0,2610.5,2132.5
669,-73.945,40.786,1161.0,985.0,1018.5,1073.5,1135.5,2070.5,2321.0,1843.0,2431.5,1750.0,1231.5
670,-73.945,40.787,927.0,1085.0,1209.0,1319.0,1481.5,1946.5,2187.5,2101.0,2275.0,1953.0,1555.0
671,-73.945,40.788,966.0,529.5,689.5,654.5,1326.5,2273.5,2589.5,2497.0,2589.0,1867.5,1331.0
672,-73.945,40.792,1460.0,1263.0,1342.0,1454.5,1514.0,1709.5,1698.0,1797.0,1799.0,2004.25,1742.5
673,-73.945,40.8,1375.5,1170.0,1307.0,1300.0,1799.5,2024.5,1987.0,2072.0,2057.0,2169.75,1726.0
674,-73.945,40.801,1479.0,1286.0,1418.0,1442.5,2178.5,2442.0,2808.5,2738.0,2868.0,2450.0,1679.0
675,-73.945,40.813,1481.5,1656.5,1786.0,1949.0,2169.5,2357.0,2618.5,2173.5,2528.0,2382.5,2198.5
676,-73.945,40.814,1481.5,1369.0,1422.0,1611.5,2169.5,2357.0,2618.5,2019.5,2528.0,2382.5,2198.5
677,-73.944,40.775,694.0,873.5,964.5,971.0,1324.5,1917.5,2172.0,1981.0,2179.0,1711.5,1252.0
678,-73.944,40.776,1028.5,1195.0,1415.0,1419.0,1719.5,2151.5,2401.0,2259.5,2522.5,2256.5,1787.75
679,-73.944,40.777,1141.5,902.0,1016.5,1046.25,1164.5,1848.75,2135.5,2310.0,2061.5,1692.0,1310.5
680,-73.944,40.778,893.0,896.5,955.5,991.5,965.0,1444.0,1651.5,1329.0,1679.0,1636.0,1316.0
681,-73.944,40.783,1276.0,991.0,1094.0,1349.0,1468.0,1820.0,1903.0,1628.0,1940.0,1830.0,1544.5
682,-73.944,40.784,1184.0,1141.0,1215.5,1347.0,1539.0,1686.5,1743.0,1620.0,1747.75,1742.0,1566.5
683,-73.944,40.785,1164.5,1227.0,1350.5,1499.5,1643.0,1782.0,1852.25,1652.0,1882.5,1889.0,1637.0
684,-73.944,40.787,966.0,938.0,1088.0,1114.0,1408.0,2226.0,2538.5,2307.0,2634.0,2208.75,1864.0
685,-73.944,40.791,1662.5,1465.0,1601.0,1793.5,2688.0,2716.0,2709.0,2538.0,2738.5,2908.0,2130.5
686,-73.944,40.792,1595.0,2335.0,2634.0,2893.0,3625.5,3664.5,3672.0,3027.0,3656.0,3285.0,2380.5
687,-73.944,40.8,1153.5,958.0,913.75,975.75,1240.0,1489.5,1423.5,1158.0,1458.5,1519.5,1330.5
688,-73.944,40.801,1479.0,1323.0,1452.0,1525.0,1663.0,2026.0,2223.5,2100.0,2284.5,2021.0,1653.5
689,-73.944,40.802,1439.0,1388.5,1567.0,1639.0,1871.0,2130.0,2172.5,2160.0,2259.0,2301.5,2021.0
690,-73.943,40.776,705.0,504.0,662.5,507.5,903.0,2351.0,3122.5,3321.0,3266.0,1728.5,1004.5
691,-73.943,40.777,815.5,1342.0,1514.0,1574.0,1624.0,2254.0,2500.0,2377.0,2532.5,2238.5,1836.5
692,-73.943,40.785,1373.0,1257.0,1300.0,1431.5,1553.0,1704.5,1732.0,1651.0,1780.0,1737.25,1496.0
693,-73.943,40.786,1084.0,1152.0,1240.5,1313.5,1502.5,1549.0,1619.0,1751.0,1665.0,1730.0,1526.5
694,-73.943,40.787,790.0,896.5,1017.5,1038.0,1223.0,1609.5,1816.5,1874.0,1864.5,1879.5,1502.5
695,-73.943,40.791,1831.5,1889.5,2131.0,2323.5,2703.0,3057.0,3241.0,3047.0,3291.5,3116.0,2486.5
696,-73.943,40.802,1439.0,1209.0,1309.0,1304.0,1581.0,1716.5,1902.5,1725.0,1919.5,2006.5,1718.0
697,-73.943,40.803,830.0,922.0,1093.0,1066.0,1290.5,2260.5,2540.0,2369.0,2730.5,1998.5,1461.0
698,-73.942,40.786,1043.5,1010.5,1135.0,1168.0,1360.0,1410.5,1415.0,1348.0,1498.5,1604.5,1434.0
699,-73.942,40.787,884.5,1072.0,1229.0,1320.0,1434.0,1727.5,1762.0,1855.0,1780.5,1818.0,1648.5
700,-73.942,40.79,1230.5,1403.0,1627.0,1753.0,2109.0,2171.5,2324.0,2108.0,2220.0,2462.5,2020.5
701,-73.942,40.791,1676.0,1608.0,1761.0,1983.0,1975.0,2357.5,2457.0,2408.5,2514.5,2293.0,2001.5
702,-73.942,40.803,949.0,1012.0,1157.0,1111.0,1207.5,2260.5,2540.0,2644.0,2730.5,1890.0,1169.5
703,-73.942,40.804,986.5,735.5,835.5,791.0,1200.0,2202.0,2594.0,2548.0,2699.5,1641.5,1053.5
704,-73.942,40.805,986.5,894.5,1051.0,988.5,1126.5,2482.0,2847.5,2702.0,3107.5,1922.5,1191.0
705,-73.941,40.79,1275.0,1143.0,1325.5,1422.0,1709.0,2424.0,2762.5,2852.0,2854.75,2300.5,1738.0
706,-73.941,40.791,1230.5,1001.0,1193.0,1109.5,2150.5,3171.5,3604.0,3514.0,3728.5,2580.0,1476.5
707,-73.941,40.804,986.5,1165.5,1306.5,1282.0,1434.0,1984.0,2232.5,2229.0,2266.5,1940.0,1468.0
708,-73.941,40.805,1387.5,1239.0,1364.0,1416.0,1695.5,1874.0,2080.0,2101.0,2208.0,2116.5,1945.5
709,-73.94,40.79,1077.0,869.0,1056.0,942.5,1314.0,2082.0,2353.5,2352.0,2405.5,1757.0,1192.5
710,-73.94,40.804,1248.5,1146.0,1334.0,1417.0,1600.0,2038.5,2180.5,2062.0,2240.0,1985.5,1654.5
711,-73.94,40.805,1248.5,1236.0,1427.0,1539.0,1945.5,2256.5,2366.5,2278.5,2410.0,2285.0,1961.5
712,-73.939,40.802,1137.5,1245.0,1404.0,1513.0,1773.5,2031.0,1982.0,1830.0,2132.5,2348.5,2097.5
713,-73.939,40.803,1160.75,1201.0,1343.0,1356.5,1574.75,1809.0,1886.75,1959.0,1920.5,2189.25,1982.0
714,-73.939,40.804,1077.0,1236.0,1489.5,1572.5,1774.5,1936.5,1948.5,1932.0,1941.0,1930.0,1759.5
715,-73.939,40.852,1029.5,551.0,678.0,555.25,933.0,2345.5,2838.5,2936.0,2948.0,1762.5,1152.5
716,-73.939,40.853,939.0,574.5,740.0,598.5,1058.0,2380.5,2712.0,2687.0,2856.5,1748.0,1104.0
717,-73.938,40.802,1194.0,1046.5,1192.5,1229.0,1932.75,2476.5,2834.5,2670.0,2857.0,2479.75,2191.25
718,-73.938,40.803,1267.0,1335.0,1458.0,1558.0,1897.25,2168.0,2126.0,1804.0,2253.0,2468.25,2320.0
719,-73.938,40.804,1463.0,1443.0,1546.0,1639.0,2079.0,2022.5,2074.5,1773.0,2141.0,2516.0,2321.0
720,-73.938,40.852,1120.0,472.0,654.0,576.5,1092.0,2366.5,2776.5,2956.5,2771.0,1875.0,1211.0
721,-73.938,40.853,1040.0,709.0,873.5,870.0,1607.5,2380.5,2684.5,2732.0,2780.0,2114.0,1561.0
722,-73.938,40.854,1663.0,2090.5,2255.0,2385.5,2703.75,2792.0,2849.0,2730.0,2780.0,3153.5,2999.5
723,-73.937,40.801,1434.5,1633.0,1694.0,1751.0,1756.5,2056.5,2117.0,2139.0,2209.0,2424.5,2286.5
724,-73.937,40.802,1475.5,1366.5,1523.5,1567.5,1891.0,2071.0,2117.0,2064.0,2272.5,2424.5,2275.25
725,-73.937,40.853,1413.5,1220.0,1344.0,1403.5,1718.5,1946.75,1965.5,1721.5,2069.0,2331.25,2120.25
726,-73.937,40.854,1623.5,1119.0,1404.0,1467.0,1876.5,2133.5,2148.5,2185.0,2184.5,2544.0,2404.0
727,-73.937,40.855,1532.5,1681.0,1907.0,2045.0,2047.0,2495.5,2610.0,2695.0,2637.5,2752.5,2572.5
728,-73.937,40.856,1309.0,1144.0,1300.0,1473.0,1929.5,2356.5,2382.5,2302.0,2432.5,2578.5,2366.0
729,-73.936,40.799,1138.0,1103.0,1192.0,1274.0,1511.0,1622.75,1672.5,1469.5,1716.25,1822.5,1592.5
730,-73.936,40.8,1138.0,1064.0,1137.0,1206.0,1320.5,1828.5,1937.5,1835.0,1915.5,1822.5,1450.5
731,-73.936,40.801,1105.0,1194.0,1275.0,1342.0,1544.75,2130.5,2400.0,2296.5,2355.5,2109.5,1686.0
732,-73.936,40.802,1434.5,1685.0,1675.0,1838.0,1756.5,1998.5,1961.5,2399.0,2031.0,2223.5,1892.0
733,-73.936,40.855,996.0,820.0,919.5,979.0,1305.0,2431.0,2781.5,2397.0,2692.0,2090.5,1602.5
734,-73.936,40.856,1322.5,980.5,1112.0,1199.5,1395.5,2066.5,2513.5,2058.0,2536.5,2230.5,1674.0
735,-73.936,40.857,1371.5,1126.0,1427.0,1429.0,1730.5,2675.0,2869.0,2876.0,3004.0,2260.5,1966.5
736,-73.935,40.796,1574.0,1042.0,1152.0,1241.0,1998.5,2027.0,2234.0,1586.0,2271.5,2432.0,2405.0
737,-73.935,40.799,914.0,841.0,985.5,979.5,1288.5,1876.5,2063.5,2135.0,2290.5,2142.0,1686.0
738,-73.935,40.8,839.0,1059.0,1129.5,1172.0,1367.5,1720.5,1765.0,1654.0,1826.5,1993.0,1536.5
739,-73.935,40.801,1091.5,1295.5,1530.0,1608.0,1731.0,1825.5,1885.75,1865.0,1888.5,2019.5,1770.5
740,-73.935,40.854,1236.0,1360.0,1546.0,1666.5,1883.0,2295.0,2256.5,2067.0,2426.5,2135.0,1709.5
741,-73.935,40.855,919.5,909.0,1096.0,1088.5,1351.0,2146.5,2406.75,2445.0,2316.75,2207.5,1794.0
742,-73.935,40.856,1540.0,1835.0,1931.0,2005.0,2609.0,2969.5,3069.5,3166.0,3102.5,3340.0,3125.5
743,-73.935,40.857,1429.5,1661.0,1759.0,1769.0,2045.0,2337.5,2299.0,2533.0,2477.5,2562.5,2305.5
744,-73.934,40.795,1364.0,1337.0,1342.0,1446.0,1588.5,1845.5,1993.5,1987.0,1996.5,1962.5,1706.0
745,-73.934,40.796,1438.5,1486.0,1595.0,1755.5,1827.5,1853.5,2099.5,2241.0,2078.5,2410.0,2134.5
746,-73.934,40.798,1237.5,1139.0,1215.0,1367.0,1356.5,1467.5,1519.5,1442.0,1548.5,1695.0,1463.0
747,-73.934,40.799,1061.0,1044.0,1123.0,1160.0,1449.0,2097.5,2157.5,2045.0,2238.0,2061.5,1802.0
748,-73.934,40.854,1156.0,1031.75,1237.0,1276.0,1622.0,2057.0,2379.5,2320.5,2251.5,2112.5,1740.75
749,-73.934,40.855,1295.5,1148.5,1283.5,1453.0,1553.0,1834.0,1878.0,1826.5,1992.0,2306.5,2097.5
750,-73.933,40.795,1465.5,1202.0,1332.0,1390.0,1567.25,1713.75,1782.0,1870.5,1903.5,2062.0,1848.5
751,-73.933,40.796,1524.0,1550.0,1723.0,1772.5,1851.5,2161.5,2271.0,2312.0,2254.5,2388.0,2226.5
752,-73.933,40.798,1255.5,1245.5,1392.5,1464.5,1774.5,2210.0,2399.5,2269.0,2401.5,2378.5,1922.5
753,-73.933,40.799,1255.5,1039.5,1159.0,1178.0,1512.0,1576.5,1625.0,1442.0,1629.0,1685.5,1450.5
754,-73.933,40.855,1171.5,1162.0,1331.0,1347.0,1431.5,1733.0,1861.0,1611.0,1896.5,1770.0,1582.0
755,-73.933,40.856,1165.5,1190.0,1382.0,1445.0,1656.0,1884.0,2051.0,1734.0,2110.5,2131.5,1925.5
756,-73.933,40.857,1685.0,1435.0,1611.0,1718.0,1655.0,1921.5,2063.0,2060.0,2063.5,2176.5,1963.5
757,-73.933,40.858,1047.0,619.0,813.5,677.0,1570.0,2600.5,3170.5,2915.0,3273.5,2264.5,1542.5
758,-73.933,40.859,788.0,486.0,704.5,523.5,1015.0,2943.5,3550.0,3404.0,3681.0,2149.5,1128.0
759,-73.932,40.796,1485.5,1313.0,1408.0,1509.0,1747.0,1880.0,2074.5,1872.0,1978.0,2088.0,1901.5
760,-73.932,40.797,1174.5,1284.0,1429.0,1529.0,1781.0,2036.5,2128.5,2010.0,2162.5,2089.0,1803.5
761,-73.932,40.798,1174.5,1179.0,1283.5,1375.0,1705.0,2202.0,2478.0,2388.0,2586.5,2253.25,1647.0
762,-73.932,40.83,737.5,643.5,792.5,714.0,1186.5,2321.5,2764.0,2724.0,2826.0,1731.5,1239.5
763,-73.932,40.831,1089.5,982.5,1102.5,1294.0,1516.5,2036.5,2311.5,1994.5,2364.5,2111.5,1881.0
764,-73.932,40.832,1128.5,1279.5,1509.0,1686.0,1739.0,1780.0,1942.5,1875.0,1864.5,2048.0,1782.5
765,-73.932,40.833,954.0,1388.0,1628.0,1874.0,1696.0,1817.0,1897.0,2054.0,1898.0,2087.5,1933.0
766,-73.932,40.857,1680.5,1427.0,1593.0,1657.0,2038.0,2237.5,2232.0,2223.0,2245.0,2270.5,1922.0
767,-73.932,40.858,1680.5,1627.0,1703.0,1864.0,2025.0,2209.0,2232.0,2138.0,2242.0,2455.5,2225.0
768,-73.932,40.859,817.0,757.5,872.0,825.5,1267.0,2482.25,2920.5,2689.5,3107.0,2079.5,1353.25
769,-73.932,40.86,535.5,430.5,604.75,480.0,1000.0,2488.0,3182.0,3320.0,3427.0,1980.75,1138.5
770,-73.931,40.797,1174.5,1063.0,1228.0,1257.0,1456.0,1820.0,1999.5,1789.0,2029.0,1858.5,1544.5
771,-73.931,40.798,1174.5,1377.0,1577.0,1666.0,1748.0,2393.5,2588.0,2460.0,2808.5,2098.0,1569.0
772,-73.931,40.81,968.5,1011.0,1167.0,1248.0,1303.5,1294.5,1295.5,1291.0,1294.5,1559.5,1477.5
773,-73.931,40.811,968.5,1022.0,1133.0,1230.0,1395.5,1457.0,1419.0,1305.0,1453.0,1559.5,1552.0
774,-73.931,40.812,885.5,1077.5,1224.5,1307.0,1477.5,1719.0,1857.0,1714.5,1894.5,2014.5,1714.0
775,-73.931,40.813,1027.5,1293.0,1472.0,1660.0,1701.5,1699.0,1729.0,1753.0,1687.5,1876.5,1739.5
776,-73.931,40.814,1027.5,1069.0,1135.0,1255.0,1470.5,1504.0,1558.0,1499.0,1614.5,1661.5,1583.5
777,-73.931,40.815,1370.5,1162.0,1212.0,1295.0,1245.5,1448.5,1482.5,1456.0,1576.0,1670.0,1514.5
778,-73.931,40.816,1419.75,1175.0,1308.0,1460.5,1479.5,1520.5,1600.5,1560.5,1608.5,1729.5,1611.0
779,-73.931,40.83,560.5,673.5,853.5,785.0,1090.5,1992.0,2440.5,2567.0,2520.0,1667.5,1154.5
780,-73.931,40.832,1176.0,1366.0,1509.0,1605.0,2009.0,1986.5,2077.0,1881.0,2063.0,2192.5,1937.0
781,-73.931,40.833,1026.5,906.0,1134.0,1146.0,1545.5,2776.5,3158.5,3054.0,3256.0,2303.5,1596.5
782,-73.931,40.834,1233.5,1253.5,1447.0,1555.0,1969.0,2637.0,2964.5,2879.0,3115.5,2525.5,1999.0
783,-73.931,40.835,1511.5,2929.0,3204.0,3476.0,4015.5,3825.0,3892.5,3495.0,3865.0,4377.5,4119.5
784,-73.931,40.857,1891.5,1757.0,1929.0,1989.0,2137.0,2677.0,2918.0,2896.0,3028.5,2807.0,2439.0
785,-73.931,40.858,2084.5,1848.0,1952.0,2049.0,2662.5,2929.5,3054.0,2701.0,2997.0,3472.0,3271.5
786,-73.931,40.859,1297.5,1279.0,1451.0,1556.0,1642.0,1714.5,1886.5,1814.0,1889.5,2066.0,1910.0
787,-73.931,40.86,817.0,839.5,850.5,958.0,1425.5,2067.5,2386.5,3002.0,2488.0,2014.5,1585.5
788,-73.93,40.808,1690.5,1249.25,1352.5,1481.0,1871.0,1886.5,1794.0,1548.0,1907.5,2340.0,2300.0
789,-73.93,40.809,1329.5,1339.0,1458.0,1629.0,1683.0,1652.0,1623.0,1607.0,1628.0,1934.5,1801.0
790,-73.93,40.81,1110.5,1034.0,1105.0,1193.0,1270.0,1360.0,1463.0,1275.0,1446.5,1603.5,1468.0
791,-73.93,40.811,968.5,1560.0,1711.0,1876.0,2090.5,2077.0,2093.5,2070.0,2080.0,2238.0,2088.5
792,-73.93,40.812,1128.5,935.0,1097.0,1203.0,1331.5,1515.5,1608.0,1674.0,1589.5,1728.5,1567.0
793,-73.93,40.813,895.0,1106.0,1239.0,1307.0,1296.0,1352.5,1350.5,1460.0,1376.0,1561.0,1497.5
794,-73.93,40.814,1027.5,937.5,1051.5,1141.0,1414.5,1501.5,1546.0,1270.0,1538.5,1704.5,1615.0
795,-73.93,40.815,1401.5,1349.0,1480.0,1691.0,2087.0,2112.25,2091.5,1808.0,2122.5,2767.0,2581.5
796,-73.93,40.816,1212.75,1327.0,1424.0,1546.0,1697.25,1685.0,1770.0,1810.0,1803.0,2037.5,1912.5
797,-73.93,40.817,1159.5,1388.0,1548.0,1772.0,1864.5,1824.0,1990.5,1845.0,2019.0,2108.5,1908.0
798,-73.93,40.818,1182.0,1207.0,1407.0,1484.0,1669.5,1836.0,1951.0,1924.0,1951.5,2020.0,1758.5
799,-73.93,40.819,1267.5,2029.0,2132.5,2308.0,2364.0,2421.5,2679.0,2396.0,2531.5,2948.5,2699.0
800,-73.93,40.83,686.5,981.5,1136.0,1147.0,1320.0,2006.0,2304.0,2224.0,2438.5,1817.0,1312.5
801,-73.93,40.834,1758.0,1460.5,1599.0,1700.0,2251.25,2605.25,2868.0,2396.0,2773.5,2608.5,2175.5
802,-73.93,40.835,1476.0,1245.0,1425.0,1552.0,1819.5,2066.0,2189.0,2171.0,2284.0,2465.5,2305.5
803,-73.93,40.857,1291.0,1153.0,1300.0,1375.0,1479.5,1978.5,2091.0,2108.0,2215.5,1854.75,1586.25
804,-73.93,40.858,1291.0,1018.5,1130.0,1111.0,1316.0,1793.5,2018.0,1843.0,1985.0,1770.5,1455.5
805,-73.929,40.807,1533.0,1071.0,1124.0,1219.5,1415.75,1606.0,1639.25,1539.0,1684.0,1869.0,1866.5
806,-73.929,40.808,1690.5,1310.5,1468.5,1460.5,1897.5,1828.5,1919.0,1668.0,1967.0,2340.5,2300.0
807,-73.929,40.809,1147.5,1422.0,1542.0,1667.0,1807.5,1822.5,1877.0,1753.0,1966.5,2139.0,2034.0
808,-73.929,40.81,1329.5,1187.0,1267.0,1331.5,1590.5,1612.25,1646.75,1457.0,1603.25,1768.5,1697.5
809,-73.929,40.812,983.5,1503.0,1810.0,2017.0,1692.0,1784.5,1916.0,1973.0,1861.5,1907.5,1750.5
810,-73.929,40.813,983.5,917.5,1019.5,1090.0,1296.0,1327.5,1341.5,1203.0,1376.0,1509.0,1412.5
811,-73.929,40.818,2022.5,1396.0,1509.0,1664.0,2115.0,2102.5,2241.5,1989.0,2246.0,2874.5,2616.5
812,-73.929,40.819,1617.0,1593.0,1737.0,1904.0,2230.0,1967.0,2225.0,2018.0,2246.0,2664.5,2408.5
813,-73.929,40.82,1585.0,1408.0,1587.0,1724.0,1919.5,2086.0,2160.0,1982.0,2173.0,2316.0,2026.0
814,-73.929,40.821,1319.0,810.5,1000.5,940.0,1373.25,2219.0,2593.0,2668.0,2602.5,1979.25,1502.0
815,-73.929,40.829,801.0,1186.0,1324.0,1445.0,1512.5,2117.0,2196.5,2406.0,2242.0,1930.5,1504.0
816,-73.929,40.83,801.0,758.0,980.5,867.0,1099.5,2149.0,2477.5,2457.0,2584.5,1724.0,1191.5
817,-73.929,40.834,1398.5,1414.0,1484.0,1675.0,2082.5,2267.5,2467.5,2208.0,2347.5,2524.0,2290.5
818,-73.929,40.835,1438.0,1763.0,1861.0,1929.5,2337.5,2252.5,2396.0,2284.0,2367.0,2650.0,2542.5
819,-73.929,40.857,1056.0,916.5,1045.0,1220.0,1400.5,1847.0,2060.5,2055.0,2188.5,1937.5,1721.0
820,-73.929,40.858,1056.0,1386.0,1477.0,1592.0,1395.0,1822.0,1931.0,1955.0,2089.5,1690.5,1435.5
821,-73.928,40.807,1425.5,1373.5,1525.5,1713.0,1862.5,1902.25,2027.0,1881.0,1957.0,2425.0,2307.5
822,-73.928,40.809,1261.75,1069.25,1206.0,1262.0,1306.5,1953.5,2079.5,1715.5,2165.0,1922.25,1587.5
823,-73.928,40.81,1135.0,1085.0,1223.0,1278.0,1595.0,1912.5,1998.5,1810.0,2134.5,1984.5,1726.5
824,-73.928,40.811,1107.0,973.25,1211.5,1112.25,1560.5,1921.0,2082.0,2573.5,2205.0,2003.25,1789.25
825,-73.928,40.82,1319.0,1982.0,2148.0,2220.0,1965.5,2278.5,2361.5,2533.0,2477.0,2030.0,1621.5
826,-73.928,40.821,1148.5,1134.5,1290.0,1347.0,1621.5,2278.5,2509.5,2514.0,2577.0,2194.0,1853.5
827,-73.928,40.822,987.5,1285.5,1355.5,1531.0,1753.5,2054.5,2216.0,2256.0,2250.5,2319.5,2116.5
828,-73.928,40.824,876.5,1254.0,1498.0,1578.0,1510.5,1599.0,1573.0,1716.0,1660.5,1610.0,1503.0
829,-73.928,40.825,871.5,1061.0,1180.0,1256.0,1329.5,1436.25,1488.0,1472.0,1561.0,1488.5,1325.5
830,-73.928,40.826,821.5,1005.5,1207.0,1221.0,1198.0,1299.0,1400.5,1431.0,1412.0,1393.5,1222.0
831,-73.928,40.828,1268.0,1278.0,1458.0,1747.5,1750.5,1839.5,1883.0,1929.0,1937.0,2104.0,1932.0
832,-73.928,40.829,1165.5,1221.0,1411.0,1600.0,1861.75,2107.0,2196.5,1862.0,2242.0,2056.0,1883.0
833,-73.928,40.834,1627.5,1319.0,1427.0,1493.0,1779.0,2533.5,2703.0,2643.0,2706.5,2662.0,2289.5
834,-73.928,40.835,1384.5,1123.0,1311.0,1594.0,1776.0,1841.5,1960.5,1760.0,1937.5,2221.5,2086.5
835,-73.928,40.836,1321.5,1092.0,1221.0,1269.0,1437.5,2247.0,2320.0,2260.0,2322.0,1959.0,1622.0
836,-73.928,40.837,1129.0,895.5,1006.5,1067.0,1583.5,1768.0,1839.5,1658.0,1883.5,2006.0,1810.5
837,-73.928,40.838,1184.0,1784.0,1977.0,2082.0,2644.5,2710.5,2847.5,2573.0,2879.0,3059.5,2758.0
838,-73.928,40.839,1184.0,1298.5,1303.0,1427.0,1875.5,2477.5,2778.5,2795.5,2875.5,2330.0,1916.0
839,-73.928,40.857,1417.5,1207.5,1266.0,1372.0,1752.0,1955.0,2041.0,1606.5,2152.0,2238.5,2055.5
840,-73.927,40.806,1493.5,953.5,1106.0,1197.0,1914.0,2041.0,2026.0,1452.0,2052.0,2567.0,2507.5
841,-73.927,40.807,2093.0,1466.5,1645.0,1765.0,2169.5,2516.0,2615.0,2524.0,2702.0,3193.5,2940.5
842,-73.927,40.81,969.0,1091.0,1223.0,1278.0,1615.0,1946.5,1998.5,1928.0,2134.5,2008.5,1814.0
843,-73.927,40.811,1376.5,1185.0,1326.0,1466.0,1615.5,1999.0,2128.5,1872.0,2129.5,2008.5,1773.0
844,-73.927,40.82,1654.0,1343.0,1526.0,1620.0,1942.0,1972.5,2076.0,1937.0,2044.0,2151.0,1911.5
845,-73.927,40.821,1268.0,1152.0,1323.0,1496.5,1921.25,2140.5,2270.0,2309.5,2393.5,2371.5,2066.5
846,-73.927,40.825,1077.5,915.0,1060.0,1077.0,1203.0,1410.0,1538.0,1528.0,1632.5,1900.0,1706.0
847,-73.927,40.826,821.5,944.25,1102.75,1145.0,1198.0,1299.0,1400.5,1446.5,1412.0,1393.5,1222.0
848,-73.927,40.828,1452.5,1491.0,1701.0,1855.0,2054.0,2136.0,2195.5,2072.0,2222.0,2281.0,1950.0
849,-73.927,40.829,1524.5,1279.0,1433.0,1555.0,1955.5,2159.0,2236.0,1771.0,2287.0,2365.5,1978.5
850,-73.927,40.834,1311.0,1224.25,1457.0,1423.0,1940.5,2285.5,2553.5,2740.0,2666.5,2630.5,2429.0
851,-73.927,40.835,922.0,866.0,1030.0,1025.0,1326.0,1978.0,2125.5,2059.0,2243.0,1969.0,1484.0
852,-73.927,40.836,1224.5,1638.0,1559.0,1538.0,2099.5,2216.0,2305.5,1746.0,2259.0,2751.25,2565.5
853,-73.927,40.837,1129.0,1208.0,1332.0,1415.0,1584.5,1684.0,1754.5,1719.0,1809.0,1979.5,1789.0
854,-73.927,40.838,1129.0,1115.0,1209.0,1324.0,1583.5,1768.0,1943.5,1759.0,1961.0,2056.5,1885.0
855,-73.927,40.839,1121.5,1151.0,1233.0,1223.0,1491.5,2114.0,2418.5,2477.0,2538.5,2173.0,1873.0
856,-73.926,40.806,1206.0,997.0,1095.0,1136.0,1394.0,1653.5,1747.0,1480.0,1812.5,1798.5,1636.0
857,-73.926,40.807,1664.0,2227.0,2263.0,2403.0,1914.0,2066.0,2026.0,2744.0,2052.0,2663.0,2594.5
858,-73.926,40.811,1267.0,1180.0,1351.0,1464.0,1643.0,2268.0,2632.0,2159.0,2472.0,2221.0,1718.0
859,-73.926,40.812,1269.0,1056.0,1196.0,1203.5,1498.5,2020.0,2119.5,2179.0,2220.5,1930.25,1527.0
860,-73.926,40.82,1002.0,1541.0,1791.0,2016.0,1942.0,2214.5,2282.5,2231.0,2300.0,2235.0,1939.5
