Longitude,Latitude,datetime,UHI Index,Thermal,Red,Green,Blue,Near Infared,Building Height Only Proximity,Natural Proximity,BO1,BO2,BO3,BO4,BO5,BO6,BO7,BO8,B8A,B11,B12,vv,vh
-73.95369167,40.81763333,24-07-2021 15:46,0.988817701,36.086777600000005,0.153045,0.1567575,0.14012,0.197045,81.68429724625001,94.937,789.0,655.5,832.0,744.5,1045.5,1758.5,2072.5,2026.0,2012.0,1671.5,1274.5,519.0,246.0
-73.95365167,40.81761167,24-07-2021 15:46,0.988817701,36.086777600000005,0.153045,0.1567575,0.14012,0.197045,81.68429724625001,94.937,789.0,655.5,832.0,744.5,1045.5,1758.5,2072.5,2026.0,2012.0,1671.5,1274.5,519.0,246.0
-73.95360833,40.81759,24-07-2021 15:46,0.986653986,36.086777600000005,0.153045,0.1567575,0.14012,0.197045,81.68429724625001,94.937,789.0,655.5,832.0,744.5,1045.5,1758.5,2072.5,2026.0,2012.0,1671.5,1274.5,532.0,310.0
-73.95357167,40.81756667,24-07-2021 15:46,0.986653986,36.086777600000005,0.153045,0.1567575,0.14012,0.197045,81.68429724625001,94.937,789.0,655.5,832.0,744.5,1045.5,1758.5,2072.5,2026.0,2012.0,1671.5,1274.5,532.0,310.0
-73.95347,40.81754333,24-07-2021 15:46,0.999756482,36.086777600000005,0.153045,0.1567575,0.14012,0.197045,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,432.0,292.0
-73.95344333,40.817535,24-07-2021 15:46,1.004083911,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,285.0,244.0
-73.95339333,40.81752167,24-07-2021 15:46,0.999756482,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,285.0,244.0
-73.95336167,40.81752167,24-07-2021 15:46,0.999756482,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,285.0,244.0
-73.95332,40.81752667,24-07-2021 15:46,0.999756482,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,370.0,210.0
-73.95327667,40.81754,24-07-2021 15:46,0.999756482,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,370.0,210.0
-73.95323167,40.81757,24-07-2021 15:46,1.001920197,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,380.0,131.0
-73.95319,40.81761,24-07-2021 15:46,1.001920197,36.61998872000004,0.0761824999999999,0.06928,0.0614425,0.1272775,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,251.0,121.0
-73.95315,40.81765833,24-07-2021 15:46,1.001920197,36.92761052000003,0.11801,0.1145999999999999,0.0996675,0.180105,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,190.0,109.0
-73.95311,40.81770833,24-07-2021 15:46,1.001920197,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,223.0,182.0
-73.95306833,40.81776167,24-07-2021 15:46,0.997592767,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,426.0,194.0
-73.95302667,40.81781833,24-07-2021 15:46,0.997592767,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,282.0,259.0
-73.952985,40.817875,24-07-2021 15:46,0.997592767,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,173.0,204.0
-73.95294667,40.81792667,24-07-2021 15:46,0.997592767,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,173.0,204.0
-73.952915,40.81796667,24-07-2021 15:46,0.993265337,36.76354556000001,0.1329699999999999,0.1176525,0.1023075,0.1782349999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,313.0,221.0
-73.95288,40.81802,24-07-2021 15:46,0.993265337,36.77379961999998,0.17026,0.16168,0.13572,0.236315,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,190.0,217.0
-73.95277833,40.81815167,24-07-2021 15:46,0.997592767,36.46959584000001,0.1719649999999999,0.158545,0.1328875,0.2392024999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,345.0,369.0
-73.95273333,40.8182,24-07-2021 15:46,0.997592767,36.46959584000001,0.1719649999999999,0.158545,0.1328875,0.2392024999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,345.0,369.0
-73.95268833,40.818255,24-07-2021 15:46,0.997592767,36.46959584000001,0.1719649999999999,0.158545,0.1328875,0.2392024999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,312.0,257.0
-73.95264,40.818315,24-07-2021 15:46,0.997592767,36.46959584000001,0.1719649999999999,0.158545,0.1328875,0.2392024999999999,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,312.0,257.0
-73.95259167,40.81838,24-07-2021 15:46,0.995549258,36.62682475999998,0.1988599999999999,0.1932225,0.1678124999999999,0.2564725,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,199.0,261.0
-73.95254,40.818445,24-07-2021 15:46,0.995549258,36.1893182,0.216405,0.2136825,0.1743025,0.26123,67.45563044857143,106.27185714285714,1036.0,1199.0,1376.0,1526.0,1644.0,1760.0,2000.5,1794.0,1953.0,2056.5,1931.0,328.0,227.0
-73.952485,40.81851,24-07-2021 15:46,0.999876688,36.1893182,0.216405,0.2136825,0.1743025,0.26123,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,356.0,221.0
-73.95243667,40.818575,24-07-2021 15:47,0.999876688,36.1893182,0.216405,0.2136825,0.1743025,0.26123,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,439.0,241.0
-73.95239167,40.818635,24-07-2021 15:47,0.999876688,36.1893182,0.216405,0.2136825,0.1743025,0.26123,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,496.0,200.0
-73.95235167,40.81869333,24-07-2021 15:47,0.999876688,36.57897248,0.1396525,0.1288174999999999,0.1131699999999999,0.20755,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,318.0,206.0
-73.95230667,40.818745,24-07-2021 15:47,1.004204118,36.57897248,0.1396525,0.1288174999999999,0.1131699999999999,0.20755,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,318.0,206.0
-73.95223167,40.81881,24-07-2021 15:47,1.004204118,36.22008038000001,0.1659975,0.16652,0.13451,0.2381025,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,312.0,277.0
-73.95221333,40.81883167,24-07-2021 15:47,0.999876688,36.22008038000001,0.1659975,0.16652,0.13451,0.2381025,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,312.0,277.0
-73.95219333,40.81884167,24-07-2021 15:47,0.999876688,36.22008038000001,0.1659975,0.16652,0.13451,0.2381025,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,312.0,277.0
-73.95208333,40.81885333,24-07-2021 15:47,0.995549258,36.92077447999998,0.16784,0.144685,0.121695,0.2216024999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,300.0,308.0
-73.951935,40.81880167,24-07-2021 15:47,0.993385543,36.92077447999998,0.16784,0.144685,0.121695,0.2216024999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,445.0,397.0
-73.95187,40.81877833,24-07-2021 15:47,0.993385543,36.92077447999998,0.16784,0.144685,0.121695,0.2216024999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,580.0,321.0
-73.9518,40.81875333,24-07-2021 15:47,0.993385543,37.52234600000003,0.1602775,0.1506799999999999,0.13704,0.1829374999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,605.0,254.0
-73.95173,40.818725,24-07-2021 15:47,0.993385543,37.52234600000003,0.1602775,0.1506799999999999,0.13704,0.1829374999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,674.0,398.0
-73.95166167,40.818695,24-07-2021 15:47,0.986894399,37.52234600000003,0.1602775,0.1506799999999999,0.13704,0.1829374999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,674.0,398.0
-73.95159167,40.818665,24-07-2021 15:47,0.986894399,37.52234600000003,0.1602775,0.1506799999999999,0.13704,0.1829374999999999,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,358.0,207.0
-73.95152,40.81863333,24-07-2021 15:47,0.986894399,37.55652620000001,0.1519174999999999,0.1416875,0.1222725,0.1970175,56.262,135.72,1107.0,1360.0,1457.0,1573.0,1676.5,1963.0,2003.5,2029.0,2042.5,2082.5,1901.5,442.0,238.0
-73.95144667,40.81860167,24-07-2021 15:47,0.986894399,37.55652620000001,0.1519174999999999,0.1416875,0.1222725,0.1970175,56.262,135.72,902.0,1198.0,1402.0,1470.0,1524.5,1797.5,1951.5,1890.0,1920.0,1876.0,1673.0,291.0,271.0
-73.95137167,40.81857,24-07-2021 15:47,0.986894399,37.55652620000001,0.1519174999999999,0.1416875,0.1222725,0.1970175,48.46200000000002,114.998,902.0,1198.0,1402.0,1470.0,1524.5,1797.5,1951.5,1890.0,1920.0,1876.0,1673.0,280.0,166.0
-73.95130333,40.81853833,24-07-2021 15:48,0.986894399,37.55652620000001,0.1519174999999999,0.1416875,0.1222725,0.1970175,48.46200000000002,114.998,902.0,1198.0,1402.0,1470.0,1524.5,1797.5,1951.5,1890.0,1920.0,1876.0,1673.0,280.0,166.0
-73.95124333,40.81850833,24-07-2021 15:48,0.984730684,37.21130618000001,0.0905925,0.091115,0.0766224999999999,0.1703974999999999,48.46200000000002,114.998,902.0,1198.0,1402.0,1470.0,1524.5,1797.5,1951.5,1890.0,1920.0,1876.0,1673.0,339.0,121.0
-73.95119167,40.81848333,24-07-2021 15:48,0.984730684,37.21130618000001,0.0905925,0.091115,0.0766224999999999,0.1703974999999999,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,316.0,185.0
-73.95114833,40.81846333,24-07-2021 15:48,0.984730684,37.21130618000001,0.0905925,0.091115,0.0766224999999999,0.1703974999999999,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,316.0,185.0
-73.95111667,40.81844667,24-07-2021 15:48,0.984730684,37.21130618000001,0.0905925,0.091115,0.0766224999999999,0.1703974999999999,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,316.0,185.0
-73.95100333,40.81839667,24-07-2021 15:48,0.999996894,36.96862676000001,0.1053049999999999,0.101125,0.0836899999999999,0.17048,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,171.0,98.0
-73.95097,40.81837333,24-07-2021 15:48,0.999996894,36.96862676000001,0.1053049999999999,0.101125,0.0836899999999999,0.17048,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,171.0,98.0
-73.95086667,40.81831833,24-07-2021 15:48,0.999996894,36.96862676000001,0.1053049999999999,0.101125,0.0836899999999999,0.17048,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,198.0,117.0
-73.95080667,40.81829333,24-07-2021 15:48,1.004324324,36.96862676000001,0.1053049999999999,0.101125,0.0836899999999999,0.17048,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,196.0,117.0
-73.95074333,40.81826833,24-07-2021 15:48,1.004324324,36.61657070000001,0.0825075,0.0911425,0.0778599999999999,0.1497175,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,173.0,167.0
-73.95067667,40.81824333,24-07-2021 15:48,0.999996894,36.61657070000001,0.0825075,0.0911425,0.0778599999999999,0.1497175,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,173.0,167.0
-73.950535,40.818185,24-07-2021 15:48,0.995669465,36.61657070000001,0.0825075,0.0911425,0.0778599999999999,0.1497175,48.46200000000002,114.998,991.0,1118.0,1299.0,1377.0,1412.5,1651.0,1731.5,2074.0,1745.5,1797.5,1564.5,153.0,106.0
-73.95046333,40.81815,24-07-2021 15:48,0.995669465,36.42857960000004,0.1386625,0.1301925,0.1063775,0.187585,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,157.0,81.0
-73.950395,40.81811333,24-07-2021 15:48,0.991342035,36.42857960000004,0.1386625,0.1301925,0.1063775,0.187585,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,405.0,131.0
-73.95033,40.81807333,24-07-2021 15:48,0.991342035,36.42857960000004,0.1386625,0.1301925,0.1063775,0.187585,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,279.0,91.0
-73.95026333,40.81804,24-07-2021 15:48,0.987014605,35.80649996,0.1369575,0.13638,0.1047825,0.2447025,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,272.0,143.0
-73.95020167,40.81800667,24-07-2021 15:48,0.987014605,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,563.0,278.0
-73.95014667,40.81797667,24-07-2021 15:48,0.98485089,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,563.0,278.0
-73.95008167,40.81796167,24-07-2021 15:48,0.98485089,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,462.0,163.0
-73.95003,40.81793833,24-07-2021 15:48,0.98485089,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,504.0,396.0
-73.94998333,40.81791667,24-07-2021 15:48,0.98485089,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,504.0,396.0
-73.94994833,40.81789667,24-07-2021 15:48,0.980523461,35.47153400000002,0.12967,0.1310175,0.0953775,0.2577925,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,504.0,396.0
-73.94988333,40.81777167,24-07-2021 15:48,0.98485089,33.19171466,0.0687574999999999,0.0861649999999999,0.0580875,0.3769225,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,660.0,355.0
-73.94994167,40.81768167,24-07-2021 15:48,0.98485089,33.19171466,0.0687574999999999,0.0861649999999999,0.0580875,0.3769225,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,769.0,401.0
-73.94997333,40.81763,24-07-2021 15:48,0.98485089,34.22737472000006,0.09293,0.1031874999999999,0.0770624999999999,0.3341875,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,639.0,390.0
-73.95003833,40.81752167,24-07-2021 15:48,0.98485089,34.22737472000006,0.09293,0.1031874999999999,0.0770624999999999,0.3341875,110.00848625,123.7035,1175.5,1153.0,1305.0,1359.0,1747.5,2532.5,2726.5,2581.0,2752.5,2573.5,1995.0,376.0,398.0
-73.95008167,40.81746333,24-07-2021 15:48,0.98485089,34.22737472000006,0.09293,0.1031874999999999,0.0770624999999999,0.3341875,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,376.0,398.0
-73.95016167,40.81734667,24-07-2021 15:48,0.982687175,33.43781210000003,0.06312,0.076485,0.05773,0.3674624999999999,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,381.0,240.0
-73.95017667,40.81728,24-07-2021 15:48,0.982687175,33.43781210000003,0.06312,0.076485,0.05773,0.3674624999999999,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,563.0,295.0
-73.95019,40.81720833,24-07-2021 15:48,0.982687175,33.43781210000003,0.06312,0.076485,0.05773,0.3674624999999999,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,475.0,216.0
-73.95019167,40.817135,24-07-2021 15:48,0.982687175,33.43781210000003,0.06312,0.076485,0.05773,0.3674624999999999,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,284.0,127.0
-73.95019333,40.81707167,24-07-2021 15:48,0.982687175,33.43781210000003,0.06312,0.076485,0.05773,0.3674624999999999,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,284.0,127.0
-73.95019333,40.81700833,24-07-2021 15:48,0.982687175,33.352361599999995,0.0792625,0.08677,0.0592699999999999,0.30248,110.00848625,123.7035,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,284.0,127.0
-73.950185,40.81694833,24-07-2021 15:48,0.982687175,33.352361599999995,0.0792625,0.08677,0.0592699999999999,0.30248,117.87348625,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,191.0,102.0
-73.95017167,40.816885,24-07-2021 15:48,0.982687175,33.352361599999995,0.0792625,0.08677,0.0592699999999999,0.30248,117.87348625,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,165.0,132.0
-73.95016,40.81681667,24-07-2021 15:48,0.980523461,33.352361599999995,0.0792625,0.08677,0.0592699999999999,0.30248,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,165.0,132.0
-73.950145,40.81674667,24-07-2021 15:48,0.980523461,33.352361599999995,0.0792625,0.08677,0.0592699999999999,0.30248,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,153.0,61.0
-73.95012333,40.816675,24-07-2021 15:48,0.980523461,33.663401420000014,0.1658325,0.1626975,0.1421825,0.22526,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,224.0,95.0
-73.95009333,40.81661167,24-07-2021 15:48,0.980523461,33.663401420000014,0.1658325,0.1626975,0.1421825,0.22526,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,266.0,133.0
-73.950055,40.81655333,24-07-2021 15:48,0.978359746,33.663401420000014,0.1658325,0.1626975,0.1421825,0.22526,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,266.0,133.0
-73.95001333,40.81650333,24-07-2021 15:48,0.978359746,33.663401420000014,0.1658325,0.1626975,0.1421825,0.22526,75.28054639350002,115.8385,563.5,734.5,1016.5,893.5,1351.0,2408.0,2716.5,2644.0,2950.0,2393.0,1584.0,227.0,99.0
-73.94996667,40.81645333,24-07-2021 15:48,0.980523461,33.663401420000014,0.1658325,0.1626975,0.1421825,0.22526,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,227.0,99.0
-73.94991833,40.81640833,24-07-2021 15:48,0.980523461,33.09259208000003,0.1869799999999999,0.1748525,0.161955,0.225205,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,186.0,121.0
-73.949875,40.81636333,24-07-2021 15:48,0.978359746,33.09259208000003,0.1869799999999999,0.1748525,0.161955,0.225205,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,186.0,121.0
-73.94983667,40.81630667,24-07-2021 15:48,0.978359746,33.68732756000003,0.228065,0.21382,0.181755,0.2825425,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,256.0,133.0
-73.949775,40.81612333,24-07-2021 15:48,0.978359746,33.68732756000003,0.228065,0.21382,0.181755,0.2825425,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,212.0,120.0
-73.94979667,40.81606167,24-07-2021 15:48,0.978359746,33.68732756000003,0.228065,0.21382,0.181755,0.2825425,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,139.0,120.0
-73.94982833,40.81600833,24-07-2021 15:48,0.978359746,33.68732756000003,0.228065,0.21382,0.181755,0.2825425,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,139.0,120.0
-73.94986667,40.81595,24-07-2021 15:48,0.976196031,34.88021653999999,0.1618724999999999,0.1575,0.128405,0.23153,-60.4126997375,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,104.0,99.0
-73.94990833,40.81588833,24-07-2021 15:48,0.976196031,34.88021653999999,0.1618724999999999,0.1575,0.128405,0.23153,169.18815306599998,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,179.0,99.0
-73.94994,40.81582333,24-07-2021 15:48,0.974032316,34.88021653999999,0.1618724999999999,0.1575,0.128405,0.23153,169.18815306599998,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,179.0,99.0
-73.94996333,40.81575833,24-07-2021 15:48,0.974032316,34.88021653999999,0.1618724999999999,0.1575,0.128405,0.23153,169.18815306599998,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,182.0,131.0
-73.949975,40.815695,24-07-2021 15:48,0.974032316,34.88021653999999,0.1618724999999999,0.1575,0.128405,0.23153,169.18815306599998,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,260.0,161.0
-73.95002667,40.81557,24-07-2021 15:48,0.974032316,36.32603900000004,0.1058,0.1003275,0.0745874999999999,0.1834049999999999,169.18815306599998,115.8385,753.5,1361.0,1556.0,1604.0,1866.5,2524.0,2880.5,2757.0,2893.5,2393.0,1791.5,227.0,117.0
-73.95008333,40.81549167,24-07-2021 15:48,0.974032316,36.32603900000004,0.1058,0.1003275,0.0745874999999999,0.1834049999999999,169.18815306599998,115.8385,793.5,1475.5,1616.5,1630.0,1981.5,2290.5,2502.0,2702.5,2631.0,2437.5,2017.75,140.0,66.0
-73.95012833,40.81542,24-07-2021 15:48,0.974032316,36.26793266000004,0.1349225,0.132915,0.1113825,0.230815,169.18815306599998,115.8385,793.5,1475.5,1616.5,1630.0,1981.5,2290.5,2502.0,2702.5,2631.0,2437.5,2017.75,152.0,87.0
-73.95017333,40.81534667,24-07-2021 15:49,0.974152522,36.26793266000004,0.1349225,0.132915,0.1113825,0.230815,169.18815306599998,115.8385,793.5,1475.5,1616.5,1630.0,1981.5,2290.5,2502.0,2702.5,2631.0,2437.5,2017.75,231.0,171.0
